plate,mjd,fiberid,specobjid,bestobjid,elodiervfinal,teffadop,fehadop,loggadop,teffspec,fehspec,psfmag_g,psfmag_r,psfmag_i,psfmagErr_g,psfmagErr_r,psfmagErr_i,ra,dec,u,g,r,i,z,specobjid1,class,subclass,z1,plate1,mjd1,fiberid1,elodieBV,elodieTEff,elodieLogG,elodieFeH,elodieZ,elodieZErr
1894,53240,99,2132481690830923776,1237652942099972185,-20.07755,4829.75,-0.3595367,4.378408,4729.21,-0.3595367,17.99114,17.13915,16.85548,0.0343992,0.03042998,0.046928,356.205046101199,13.9724522788582,20.00959,17.90394,17.01321,16.72798,16.60518,2132481690830923776,STAR,K3,-8.548084E-05,1894,53240,99,0.983,4576,4.414,-0.39,-9.132169E-05,4.676372E-06
1894,53240,128,2132489662290225152,1237652942099775674,-72.62818,4125.961,-1.281099,4.180103,-9999,-9999,19.12468,17.85448,17.27096,0.02375007,0.0133414,0.01750614,355.742721916811,13.8389103018369,21.52683,19.13239,17.85263,17.26482,16.93324,2132489662290225152,STAR,K7,-0.0002519529,1894,53240,128,1.354,3962,4.5,-0.36,-0.0002666117,9.024894E-06
1894,53240,129,2132489937168132096,1237652942099710055,13.62123,5409.792,-0.7138555,3.775345,5401.642,-0.6877053,17.40915,16.8269,16.59259,0.0196292,0.0164837,0.02056246,355.720693465605,13.9077698048466,18.88445,17.40262,16.80952,16.57054,16.43324,2132489937168132096,STAR,F9,1.306077E-05,1894,53240,129,0.704,5320,4.49,-0.76,2.108535E-05,6.54519E-06
1894,53240,138,2132492411069294592,1237652942099644466,-48.19861,5460.047,-0.414651,3.522471,5484.035,-0.3812737,16.21269,15.62935,15.41523,0.02096136,0.01393086,0.01857141,355.550980022972,13.9120275047804,17.68228,16.20126,15.6271,15.40534,15.28717,2132492411069294592,STAR,F9,-0.0002048252,1894,53240,138,0.701,5563,4.23,-0.02,-0.0001851234,4.334759E-06
1890,53237,112,2127981664566011904,1237652943157919940,-39.02585,4306.27,-0.09892138,3.663643,4355.401,-0.04677786,17.4985,16.27542,15.79328,0.009931781,0.008887519,0.01217863,319.481812313482,10.4249567022595,20.31548,17.51119,16.27479,15.79824,15.51648,2127981664566011904,STAR,K7,-0.0001554403,1890,53237,112,1.176,4246,4.24,0,-0.0001545264,3.995543E-06
1890,53237,115,2127982489199732736,1237652943157920044,14.84772,4407.557,-0.7515131,4.235245,4423.609,-0.6729065,16.17209,15.0929,14.62051,0.00940223,0.008737732,0.01208833,319.52671299919,10.4418133628413,18.59243,16.18074,15.08382,14.62463,14.35254,2127982489199732736,STAR,K7,2.801292E-05,1890,53237,115,1.069,4382,4.64,-0.28,2.51765E-05,4.07754E-06
1890,53237,116,2127982764077639680,1237652943157985545,-2.832191,5409.434,-0.6618845,4.37124,5387.805,-0.6804851,17.39153,16.83609,16.62699,0.01373512,0.01054367,0.01039483,319.647093331399,10.4666307962059,18.81585,17.40043,16.83284,16.62332,16.50788,2127982764077639680,STAR,F9,-5.054786E-05,1890,53237,116,0.692,5285,4.62,-0.71,-3.379735E-05,5.866154E-06
1890,53237,117,2127983038955546624,1237652943157920078,-186.9087,6329.769,-2.257568,4.060421,6376.674,-2.130505,17.06409,16.7603,16.62376,0.009664003,0.009075745,0.01239892,319.532552579281,10.4708443414999,17.96586,17.05341,16.75576,16.62732,16.54432,2127983038955546624,STAR,A0,-0.0007490356,1890,53237,117,0,6500,4,-2,-0.0006478105,1.358439E-05
1890,53237,120,2127983863589267456,1237652943157985640,-19.83644,5625.725,0.08659218,4.081439,5639.666,0.105978,15.27271,14.71546,14.53349,0.01332103,0.01023327,0.009994348,319.704154121313,10.4862785294103,16.80602,15.26116,14.71611,14.52782,14.44487,2127983863589267456,STAR,F9,-0.0001082158,1890,53237,120,0.701,5563,4.23,-0.02,-9.051742E-05,2.979557E-06
1890,53237,143,2127990185781127168,1237652943157854855,-151.2432,5412.613,-2.727675,2.129254,5420.487,-2.790806,18.03569,17.50578,17.27896,0.01256412,0.009339015,0.01144622,319.327663731446,10.457406370381,19.17159,18.03309,17.5085,17.2689,17.14668,2127990185781127168,STAR,F5,-0.0005206375,1890,53237,143,0,5000,2,0,-0.0005288431,2.052806E-05
1890,53237,147,2127991285292754944,1237652943157854786,-28.74904,5631.094,-0.4559079,4.387092,5696.636,-0.4522424,17.52827,16.96148,16.76353,0.01217702,0.008975358,0.01108682,319.292120348442,10.4777536990708,18.89319,17.53089,16.96596,16.74861,16.62329,2127991285292754944,STAR,F9,-0.0001354055,1890,53237,147,0.656,5377,4.5,-0.35,-0.0001202467,7.114577E-06
1890,53237,152,2127992659682289664,1237652943157788993,5.056777,5619.155,0.09643546,3.921892,5628.066,0.1207066,15.49512,14.92072,14.75836,0.01191212,0.008336095,0.01099479,319.215578699779,10.4816630080895,17.11109,15.49867,14.91862,14.73919,14.65278,2127992659682289664,STAR,F9,-2.134814E-05,1890,53237,152,0.701,5563,4.23,-0.02,-7.482585E-06,2.923304E-06
1890,53237,166,2127996507972986880,1237652943157592257,-52.17946,5385.998,-0.6791206,3.732876,5396.013,-0.6679603,17.09068,16.47245,16.23264,0.0113827,0.009822159,0.01615726,318.709528005885,10.4001625219063,18.52483,17.08179,16.47215,16.23323,16.09807,2127996507972986880,STAR,F9,-0.0002060539,1890,53237,166,0.704,5320,4.49,-0.76,-0.0001984021,5.659406E-06
1890,53237,172,2127998157240428544,1237652943157658113,5.823991,5417.085,-0.8594756,4.334727,5440.391,-0.8409752,18.38452,17.77703,17.54715,0.01084883,0.01144486,0.01110428,318.79423434766,10.4091705695256,19.75634,18.37377,17.78568,17.54661,17.46561,2127998157240428544,STAR,F9,-1.898824E-05,1890,53237,172,0.704,5320,4.49,-0.76,-4.923437E-06,1.296783E-05
1890,53237,176,2127999256752056320,1237652943157592540,-37.21724,5485.22,-0.7013949,4.298067,5467.098,-0.7463889,17.26451,16.71999,16.52046,0.01151537,0.009900392,0.01623332,318.803910145095,10.3452674075696,18.61327,17.27181,16.72702,16.5093,16.4075,2127999256752056320,STAR,F9,-0.0001561281,1890,53237,176,0.704,5320,4.49,-0.76,-0.0001484935,7.087712E-06
1890,53237,179,2128000081385777152,1237652943157723734,-45.76168,4397.579,-0.153689,4.035673,4402.082,-0.153689,16.60492,15.4236,14.97996,0.01118959,0.009301798,0.008711938,319.006129517895,10.434352721644,19.2478,16.63076,15.42826,14.97259,14.73423,2128000081385777152,STAR,K7,-0.0001796395,1890,53237,179,1.176,4246,4.24,0,-0.0001769947,5.030945E-06
1890,53237,180,2128000356263684096,1237652943157658036,-86.66588,5461.58,-0.6313069,3.561406,5458.572,-0.6097311,16.38503,15.80931,15.58894,0.009215131,0.01062369,0.009958573,318.926207133655,10.3617460675649,17.80538,16.36297,15.8173,15.59425,15.49102,2128000356263684096,STAR,F9,-0.0003152429,1890,53237,180,0.6,5630,4.5,-0.45,-0.0003134364,4.935744E-06
1890,53237,185,2128001730653218816,1237652943157395943,-77.41901,7984.155,-2.078263,3.142241,8102.33,-2.078263,15.52887,15.54292,15.60708,0.01808352,0.006312818,0.01103114,318.346297525911,10.2223276299688,16.78461,15.50276,15.54198,15.60051,15.62864,2128001730653218816,STAR,A0,-0.0003178174,1890,53237,185,0.107,7852,3.18,-1.67,-0.0002825922,7.634177E-06
1890,53237,192,2128003654798567424,1237652943157461636,14.65184,5356.036,-0.6401501,4.266018,5367.371,-0.641099,18.04149,17.44644,17.18513,0.05497227,0.08524454,0.09760956,318.428957529791,10.3811173326202,19.44524,18.0088,17.41455,17.20453,17.01794,2128003654798567424,STAR,F9,8.418905E-06,1890,53237,192,0.786,5221,4.5,-0.24,2.452311E-05,8.71114E-06
1890,53237,195,2128004479432288256,1237652943157461757,-31.68657,5469.923,-0.6732104,4.438303,5471.406,-0.6579733,18.35979,17.77316,17.54037,0.01231025,0.00829752,0.01638919,318.494691584828,10.3485116621538,19.80462,18.35294,17.77664,17.56753,17.45255,2128004479432288256,STAR,F9,-0.0001433474,1890,53237,195,0.764,5132,4.34,-0.61,-0.0001300452,9.871855E-06
1890,53237,196,2128004754310195200,1237652943157592117,-154.5373,6272.317,-1.761889,3.754756,6292.642,-1.760423,17.45539,17.11694,16.97669,0.01155194,0.01007955,0.01636705,318.664898119025,10.3791632914736,18.41956,17.43963,17.10441,16.97022,16.91519,2128004754310195200,STAR,F5,-0.0005117615,1890,53237,196,0,6000,4,-2.5,-0.0005398311,1.464991E-05
1890,53237,199,2128005578943916032,1237652943157461186,115.0377,4944.403,-0.6993608,3.850971,5012.696,-0.6993608,17.44623,16.62621,16.25849,0.01139463,0.007356924,0.01585067,318.396571927005,10.3237140036847,19.08996,17.44403,16.62286,16.25757,16.04949,2128005578943916032,STAR,K3,0.0003537091,1890,53237,199,0.95,4775,4.409,-0.12,0.0003593742,7.183414E-06
1890,53237,235,2128015474548566016,1237652943157395830,-23.42454,5507.876,-0.394487,4.371166,5501.45,-0.3768164,15.71052,15.11966,14.89701,0.01809355,0.006255934,0.0109568,318.301357221384,10.2554475533546,17.20818,15.70745,15.11443,14.88291,14.778,2128015474548566016,STAR,F9,-0.000120507,1890,53237,235,0.717,5426,4.5,-0.04,-0.000102486,3.792813E-06
1890,53237,236,2128015749426472960,1237652943157330216,-51.94054,5429.627,-0.561793,3.855502,5428.704,-0.580516,16.32126,15.73829,15.51644,0.013053,0.007439834,0.01078721,318.132891952253,10.3336860846558,17.77658,16.32739,15.74053,15.52495,15.41622,2128015749426472960,STAR,F9,-0.0002122019,1890,53237,236,0.717,5426,4.5,-0.04,-0.0001976052,5.440431E-06
1890,53237,238,2128016299182286848,1237652943157395565,27.28999,5547.155,-0.3766541,4.331054,5586.672,-0.2567219,17.17443,16.57647,16.35334,0.01830086,0.00660621,0.01118519,318.224570802696,10.2239541429051,18.74651,17.17293,16.57827,16.36089,16.24004,2128016299182286848,STAR,F9,5.494854E-05,1890,53237,238,0.717,5426,4.5,-0.04,6.667942E-05,6.297683E-06
1890,53237,272,2128025645031122944,1237652943157265172,20.48231,4324.704,-0.3696039,3.671409,4357.058,-0.3727507,18.99959,17.77835,17.31812,0.01228075,0.01086185,0.01049825,317.966288474575,10.1923620745325,21.50933,18.99849,17.78224,17.31611,17.04301,2128025645031122944,STAR,K5,3.955866E-05,1890,53237,272,1.069,4382,4.64,-0.28,4.397144E-05,7.027813E-06
1890,53237,273,2128025919909029888,1237652943157265411,-80.21041,5516.519,-0.6269699,4.378058,5517.134,-0.7040492,17.59989,17.03649,16.8065,0.009786116,0.01035892,0.01009175,318.05496100568,10.1643545069626,19.03845,17.59842,17.02666,16.81991,16.68858,2128025919909029888,STAR,F9,-0.0003024539,1890,53237,273,0.692,5285,4.62,-0.71,-0.0002919033,6.465521E-06
1890,53237,278,2128027294298564608,1237652943157265097,-21.36795,5418.227,-0.630981,4.413258,5452.676,-0.6539145,17.75277,17.1383,16.87885,0.00992748,0.01039017,0.01018037,317.934522658259,10.1766909123845,19.25652,17.75508,17.13634,16.88895,16.75937,2128027294298564608,STAR,F9,-0.0001177856,1890,53237,278,0.786,5221,4.5,-0.24,-9.562598E-05,9.524399E-06
1890,53237,302,2128033891368331264,1237652943157199063,70.19868,5562.724,-0.3558366,4.360655,5602.921,-0.2865807,17.01436,16.43062,16.20037,0.009288684,0.007906606,0.01481888,317.795475953649,10.2409063081312,18.55131,17.01934,16.41397,16.19297,16.10092,2128033891368331264,STAR,F9,0.0001895923,1890,53237,302,0.773,5261,4.55,-0.03,0.0002098074,4.574052E-06
1890,53237,312,2128036640147400704,1237652943157199066,35.42352,5356.094,-0.5399539,4.263169,5289.062,-0.5590037,17.11293,16.50483,16.25596,0.009333191,0.007932778,0.0148294,317.794314690457,10.2749758204178,18.68661,17.11851,16.49006,16.27374,16.18361,2128036640147400704,STAR,F9,8.198504E-05,1890,53237,312,0.786,5221,4.5,-0.24,9.380996E-05,5.643711E-06
1890,53237,315,2128037464781121536,1237652943157199054,-261.5208,5324.173,-2.351726,2.586637,5274.826,-2.400475,17.29537,16.75633,16.49858,0.00943131,0.008033918,0.01488638,317.782755932653,10.2503606751561,18.40782,17.27096,16.72557,16.49662,16.36728,2128037464781121536,STAR,F5,-0.0008785189,1890,53237,315,0,6000,4,-1.5,-0.0008966895,1.552693E-05
1890,53237,317,2128038014536935424,1237652943157199550,-233.4012,7739.801,-1.318289,4.023292,7565.361,-1.497016,17.63218,17.61571,17.64385,0.009676152,0.008655382,0.01551835,317.824032375393,10.264434834541,18.87798,17.62151,17.59681,17.65328,17.63892,2128038014536935424,STAR,A0,-0.0008371497,1890,53237,317,0.029,8554,4.325,0.1,-0.0008028928,2.112124E-05
1890,53237,388,2128057530868328448,1237652943694200969,-91.17767,5502.629,-0.7078003,4.150563,5504.57,-0.6667123,17.7027,17.08426,16.873,0.01298375,0.01130161,0.01356295,318.045631603926,10.6258658666362,19.085,17.70567,17.10108,16.87701,16.76504,2128057530868328448,STAR,F9,-0.0003476844,1890,53237,388,0.704,5320,4.49,-0.76,-0.0003284861,8.13068E-06
1890,53237,391,2128058355502049280,1237652943694201054,3.264946,6749.393,-0.4878137,4.093246,6775.054,-0.469238,17.08492,16.78038,16.6873,0.01267672,0.01117855,0.0135373,317.983060055018,10.7423152205242,18.18548,17.07519,16.7754,16.67716,16.6377,2128058355502049280,STAR,F5,-2.144692E-08,1890,53237,391,0,7000,4,-0.5,-1.345949E-05,9.191682E-06
1890,53237,393,2128058905257863168,1237652943694201156,28.76131,5607.876,-0.2777331,4.290059,5668.159,-0.2159892,16.98392,16.34966,16.1289,0.01265036,0.01105715,0.01332887,318.0310927284,10.6650867974013,18.51108,16.9826,16.35337,16.1254,16.00654,2128058905257863168,STAR,F9,5.74249E-05,1890,53237,393,0.717,5426,4.5,-0.04,7.158724E-05,4.483593E-06
1890,53237,395,2128059455013677056,1237652943694201272,24.54455,4546.609,-0.2957451,4.061818,4603.207,-0.08994118,18.52614,17.42815,16.98248,0.01386566,0.01151495,0.01363361,318.103579767729,10.6491131706424,20.87293,18.53036,17.42823,16.99247,16.77143,2128059455013677056,STAR,K5,6.015413E-05,1890,53237,395,1.099,4505,4.307,-0.07,5.752163E-05,5.507125E-06
1890,53237,399,2128060554525304832,1237652943694135403,3.232984,5488.017,-0.279131,4.349723,5465.997,-0.2514085,17.15875,16.52743,16.32016,0.01035684,0.008140672,0.014802,317.869578300624,10.5540461559965,18.74015,17.14218,16.52829,16.32405,16.19058,2128060554525304832,STAR,F9,-3.648424E-05,1890,53237,399,0.773,5261,4.55,-0.03,-1.356611E-05,4.09796E-06
1890,53237,400,2128060829403211776,1237652943694135678,-19.33946,7325.814,-0.2636258,3.977862,7340.81,-0.2015816,15.89625,15.71898,15.67695,0.01002219,0.00793806,0.01470587,317.956846230113,10.6286108472732,17.09169,15.89849,15.70409,15.6727,15.67191,2128060829403211776,STAR,A0,-0.0001525748,1890,53237,400,0.298,7118,4.045,-0.15,-8.885969E-05,7.04398E-06
1890,53237,422,2128066876717164544,1237652943694332705,-199.1974,7796.937,-1.596017,4.329792,7814.633,-1.776132,18.17344,18.10353,18.08282,0.01267996,0.009717762,0.01641412,318.388864208423,10.7519113474685,19.31212,18.1679,18.10959,18.08656,18.1172,2128066876717164544,STAR,A0,-0.0007253528,1890,53237,422,0,8500,4,-1.5,-0.0006888013,2.673744E-05
1890,53237,434,2128070175252047872,1237652943694267262,-29.91023,4517.776,-0.09380317,4.197517,4584.136,-0.09608616,18.68617,17.50603,17.09432,0.01656481,0.008994829,0.01736245,318.256490390367,10.6943546895801,21.20097,18.68395,17.4989,17.08714,16.83128,2128070175252047872,STAR,K5,-0.0001280963,1890,53237,434,1.176,4246,4.24,0,-0.00012412,5.462693E-06
1890,53237,438,2128071274763675648,1237652943694332012,-93.11357,5323.706,-0.9509064,4.531924,5313.873,-1.035401,17.54702,16.90753,16.63893,0.01220346,0.00853093,0.01526237,318.339040809586,10.6967876905205,19.00148,17.54479,16.90624,16.64793,16.51195,2128071274763675648,STAR,F9,-0.0003426064,1890,53237,438,0.692,5285,4.62,-0.71,-0.0003349436,6.54998E-06
1890,53237,440,2128071824519489536,1237652943694331995,-51.30116,6453.774,-2.152248,3.783664,6485.413,-1.959504,17.2976,16.9564,16.81709,0.01202298,0.008516846,0.01529424,318.31646785054,10.7711083824305,18.22726,17.28933,16.95127,16.8185,16.74335,2128071824519489536,STAR,A0,-0.0002905311,1890,53237,440,0,6500,4,-2.5,-0.0001954724,1.521184E-05
1890,53237,462,2128077871833442304,1237652943694397824,-88.21364,6321.941,-2.263876,4.020802,6284.465,-2.247058,17.70241,17.39577,17.27262,0.01140331,0.009814409,0.01527887,318.545948790261,10.7736731396998,18.59598,17.69751,17.38944,17.27189,17.24526,2128077871833442304,STAR,A0,-0.0004114869,1890,53237,462,0,6000,4,-2.5,-0.0003185992,1.50301E-05
1890,53237,463,2128078146711349248,1237652943694332198,-126.845,6209.7,-1.904212,3.730581,6190.329,-1.843623,17.84768,17.49046,17.33087,0.01320005,0.01185734,0.01997129,318.417774682821,10.6737586962875,18.74969,17.84393,17.49757,17.33889,17.30207,2128078146711349248,STAR,F5,-0.0004469808,1890,53237,463,0,6000,4,-2,-0.0004474595,1.567483E-05
1890,53237,464,2128078421589256192,1237652943694529127,-49.9197,5215.294,-0.7525967,3.914447,5144.052,-0.7069659,18.4322,17.80453,17.52022,0.0125444,0.008209461,0.01181229,318.782944327231,10.7713612026033,19.88642,18.43001,17.79788,17.52157,17.35743,2128078421589256192,STAR,F9,-0.0002029921,1890,53237,464,0.692,5285,4.62,-0.71,-0.0001908644,9.917858E-06
1890,53237,465,2128078696467163136,1237652943694397515,-76.35789,5335.456,-1.482195,2.817551,5350.888,-1.482195,17.7563,17.13468,16.87892,0.01141447,0.009641885,0.01506586,318.434323560275,10.7840252793785,19.04142,17.73759,17.14288,16.88808,16.74127,2128078696467163136,STAR,G2,-0.0003006545,1890,53237,465,0.661,5152,2.4,-1.42,-0.0002790527,1.061614E-05
1890,53237,466,2128078971345070080,1237652943694397811,-59.30338,6963.629,-0.7596461,4.360484,6968.319,-0.68374,17.66199,17.45187,17.40497,0.01134116,0.009925686,0.01542918,318.558452693661,10.6877425831971,18.67578,17.64483,17.45238,17.40376,17.40799,2128078971345070080,STAR,A0,-0.000320787,1890,53237,466,0,7000,4,-1,-0.0002221649,1.347803E-05
1890,53237,469,2128079795978790912,1237652943694463309,-167.0114,5304.515,-2.411563,2.341892,5252.064,-2.466107,17.18168,16.62764,16.36717,0.01091548,0.009486008,0.01238881,318.638375119495,10.8602800438955,18.35601,17.1693,16.62393,16.37054,16.23593,2128079795978790912,STAR,F5,-0.0005867175,1890,53237,469,0,5000,2,0,-0.0005814402,1.118803E-05
1890,53237,475,2128081445246232576,1237652943694397785,-68.01982,6808.039,-1.29273,4.091986,6777.816,-1.30289,16.70625,16.49095,16.41636,0.01091128,0.009364218,0.01491809,318.516022463399,10.8285006786519,17.66349,16.68479,16.46066,16.38935,16.37669,2128081445246232576,STAR,A0,-0.0003297787,1890,53237,475,0,7000,4,-1.5,-0.0002512399,9.770412E-06
1890,53237,484,2128083919147395072,1237652943694594066,-5.262221,5417.209,-0.4639432,4.478627,5379.718,-0.492835,17.04956,16.43319,16.22914,0.01216002,0.007559738,0.01401836,318.859501884547,10.8889043253975,18.72639,17.07906,16.44102,16.22169,16.05784,2128083919147395072,STAR,F9,-6.735143E-05,1890,53237,484,0.773,5261,4.55,-0.03,-4.190306E-05,3.902253E-06
1890,53237,485,2128084194025302016,1237652943694594195,-198.7506,5318.352,-0.7636877,2.267332,5302.708,-0.8050776,16.55137,15.93191,15.69341,0.01162659,0.007322211,0.01360652,318.904483545401,10.7585070754892,18.09652,16.56442,15.94068,15.69231,15.55024,2128084194025302016,STAR,F9,-0.0006948766,1890,53237,485,0.828,5126,3.5,-0.59,-0.0006873108,5.002824E-06
1890,53237,486,2128084468903208960,1237652943694528736,-1.270816,8478.287,-1.192839,4.199705,8464.41,-1.192839,16.75602,16.84151,16.93454,0.01128517,0.007317521,0.01133381,318.807910501844,10.7592817108828,17.94422,16.74664,16.84081,16.94304,16.99467,2128084468903208960,STAR,A0,-5.037371E-05,1890,53237,486,0,9000,4,-1.5,-2.858917E-05,1.364855E-05
1890,53237,494,2128086667926464512,1237652943694659641,-6.186694,7942.823,-0.3535061,4.011895,7916.163,-0.291734,16.88213,16.81235,16.84745,0.009179109,0.008511528,0.01539383,319.036380798267,10.8779099370102,18.08885,16.85664,16.81652,16.85703,16.96236,2128086667926464512,STAR,A0,-7.136307E-05,1890,53237,494,0,8500,4,-0.5,-4.498677E-05,1.094191E-05
1890,53237,504,2128089416705533952,1237652943694660108,-185.3039,6292.465,-2.12396,3.899805,6255.645,-2.092567,18.03809,17.67369,17.5404,0.00995728,0.009163272,0.01586352,319.101971747181,10.908088204309,18.97164,18.02447,17.68023,17.53411,17.47346,2128089416705533952,STAR,A0,-0.0007311151,1890,53237,504,0,6000,4,-2.5,-0.0006424574,1.872311E-05
1890,53237,510,2128091065972975616,1237652943694660195,-87.51301,5449.333,-2.222496,2.309722,5407.843,-2.14162,17.98282,17.44281,17.20953,0.00998687,0.009243586,0.01917828,319.131066569063,10.9353392942966,19.1051,17.98622,17.44551,17.19731,17.07996,2128091065972975616,STAR,F5,-0.000318611,1890,53237,510,0,5000,2,0,-0.0003162622,1.695716E-05
1890,53237,516,2128092715240417280,1237652943694725799,-7.433269,5359.095,-0.8250036,3.783191,5344.242,-0.8834182,17.81589,17.1965,16.93945,0.01059256,0.008603545,0.01301272,319.272805435041,10.8166614468703,19.23179,17.80366,17.20177,16.94795,16.83816,2128092715240417280,STAR,F9,-5.249949E-05,1890,53237,516,0.704,5320,4.49,-0.76,-4.91449E-05,7.152786E-06
1890,53237,541,2128099587188090880,1237652943694856998,6.344616,5554.945,-0.1401818,4.234919,5599.659,-0.1113126,17.48258,16.8449,16.64281,0.009227193,0.01002226,0.01062383,319.550690428963,11.0485726672488,19.04992,17.47824,16.86028,16.6389,16.55134,2128099587188090880,STAR,F9,-2.648684E-05,1890,53237,541,0.749,5239,4.5,-0.21,-3.186819E-06,4.60381E-06
1890,53237,542,2128099862065997824,1237652943694856663,-168.2097,5636.547,-1.697281,3.926365,5609.189,-1.900065,17.44786,16.93611,16.74464,0.00919624,0.01005374,0.01065229,319.581143784988,11.0239156188903,18.48306,17.44631,16.9487,16.74134,16.63955,2128099862065997824,STAR,F5,-0.0005973062,1890,53237,542,0.621,5405,4.49,-1.7,-0.0005854375,1.035396E-05
1890,53237,544,2128100411821811712,1237652943694791147,-263.7834,5353.136,-2.318331,2.551754,5446.842,-2.181991,16.97218,16.37081,16.11166,0.009144399,0.008646796,0.0177412,319.447361870853,11.0075568405222,18.23222,16.97737,16.3687,16.10743,15.96368,2128100411821811712,STAR,F9,-0.0008599916,1890,53237,544,0,5000,2,0,-0.000904237,1.029024E-05
1890,53237,545,2128100686699718656,1237652943694856265,-231.0789,6325.397,-1.919343,3.601653,6297.835,-1.923068,17.25357,16.93002,16.80225,0.009058299,0.0100456,0.01066499,319.463661673001,11.0390207459772,18.17596,17.24365,16.90759,16.77811,16.69628,2128100686699718656,STAR,F5,-0.0007579451,1890,53237,545,0,6000,4,0,-0.0007951464,1.165457E-05
1890,53237,550,2128102061089253376,1237652943694857099,-158.7446,5305.835,-1.221781,4.599542,5230.543,-1.279047,17.53844,16.93721,16.68667,0.009271446,0.01004964,0.0106145,319.612042156475,10.913375703093,18.92228,17.53251,16.9279,16.67636,16.53955,2128102061089253376,STAR,F9,-0.0005588579,1890,53237,550,0.754,5047,4.59,-1.34,-0.0005538653,5.658156E-06
1890,53237,556,2128103710356695040,1237652943157985625,-42.99091,6835.742,-0.5234872,3.849775,6835.788,-0.4702722,16.06382,15.84579,15.80857,0.0133894,0.01033255,0.01012784,319.661200657417,10.6280125458931,17.15522,16.0463,15.84045,15.78528,15.80369,2128103710356695040,STAR,F5,-0.0001518678,1890,53237,556,0,7000,4,-0.5,-0.0001677524,6.051567E-06
1890,53237,559,2128104534990415872,1237652943157985902,-55.32734,5349.373,-0.7029778,4.132308,5278.628,-0.6801438,18.15037,17.59095,17.36297,0.0142709,0.01102272,0.01095698,319.616095381223,10.5947021275387,19.64964,18.14857,17.57842,17.36421,17.25971,2128104534990415872,STAR,F9,-0.0002177464,1890,53237,559,0.692,5285,4.62,-0.71,-0.0002089023,8.164777E-06
1890,53237,581,2128110582304368640,1237652943694987812,-6.735778,4658.308,-0.7000537,4.50701,4663.236,-0.7000537,18.93228,18.00429,17.58007,0.01495558,0.008474557,0.01102338,319.81738305158,11.0029653235577,20.8595,18.92567,17.98142,17.57052,17.3738,2128110582304368640,STAR,K5,-4.120433E-05,1890,53237,581,0.983,4576,4.414,-0.39,-4.681832E-05,8.475875E-06
1890,53237,582,2128110857182275584,1237652943695053433,34.91764,5214.791,-1.398872,2.434599,5149.896,-1.496079,17.77893,17.22041,16.91347,0.01109676,0.007744148,0.01037361,319.975215218228,11.0796145748465,19.11066,17.7698,17.1921,16.90952,16.75669,2128110857182275584,STAR,G2,9.17805E-05,1890,53237,582,0.953,4576,1.4,-1.71,9.212254E-05,9.88136E-06
1890,53237,583,2128111132060182528,1237652943694922377,-13.31719,4377.482,-0.2316181,4.082786,4424.959,-0.2316181,19.18992,17.98457,17.49685,0.01493573,0.01241956,0.01251058,319.679824210135,11.0899138474309,21.92155,19.1849,17.97641,17.47643,17.20579,2128111132060182528,STAR,K5,-6.321241E-05,1890,53237,583,1.069,4382,4.64,-0.28,-6.877153E-05,7.407792E-06
1890,53237,585,2128111681815996416,1237652943694987396,-5.103957,4374.943,-0.5878406,4.079712,4421.724,-0.4903588,17.48278,16.29755,15.81135,0.02656011,0.01156206,0.01149261,319.827816792103,10.9779428494835,20.00914,17.49909,16.29524,15.82514,15.57404,2128111681815996416,STAR,K5,-3.909236E-05,1890,53237,585,1.069,4382,4.64,-0.28,-4.137515E-05,3.144154E-06
1890,53237,586,2128111956693903360,1237652943694987921,-90.3259,6980.929,-2.053299,3.977295,6976.834,-2.233663,18.03488,17.84549,17.75222,0.01349145,0.008139133,0.01132177,319.844908349711,11.0622071548266,18.97073,18.02722,17.84262,17.74732,17.75259,2128111956693903360,STAR,A0,-0.0003905488,1890,53237,586,0,7500,4,-2.5,-0.000325645,2.551921E-05
1890,53237,587,2128112231571810304,1237652943694987679,-26.71679,4258.546,-0.4768457,3.870306,4298.804,-0.4789277,18.83937,17.56172,17.01188,0.0147074,0.007808797,0.01042575,319.777729456257,11.0165395675928,21.43065,18.84612,17.56072,17.02061,16.71336,2128112231571810304,STAR,K7,-0.0001093787,1890,53237,587,1.069,4382,4.64,-0.28,-0.0001134678,7.34246E-06
1890,53237,588,2128112506449717248,1237652943694922295,-86.61598,4626.803,-1.24013,3.720129,4584.863,-1.592646,18.76877,17.86245,17.48526,0.05359808,0.03791551,0.03772296,319.66620594373,11.0293960599739,20.50162,18.7666,17.87383,17.48868,17.28181,2128112506449717248,STAR,K3,-0.0003262977,1890,53237,588,0.983,4576,4.414,-0.39,-0.00031327,1.467656E-05
1890,53237,589,2128112781327624192,1237652943694987561,-422.2972,7138.423,-1.653408,2.963912,7262.9,-1.653408,16.51008,16.30104,16.14882,0.0127914,0.006919265,0.009962096,319.862802983741,11.0990156661794,17.6694,16.49707,16.25442,16.13782,16.08687,2128112781327624192,STAR,A0,-0.001477226,1890,53237,589,0,7500,2,-2,-0.001432982,7.457698E-06
